id,lat,lon,name
USW00014939,40.8508,-96.7475,LINCOLN AIRPORT
USC00255090,40.8508,-101.5427,MADRID
USC00257715,40.89972,-97.09083,SEWARD
USC00257055,40.9536,-96.7442,RAYMOND 2E
USW00014935,40.9611,-98.3136,GRAND ISLAND CENTRAL NE REGIONAL AP
USC00257040,41.0319,-98.9213,RAVENNA
USC00250375,41.0407,-96.3811,ASHLAND NO 2
USC00258328,41.1041,-97.3094,SURPRISE
USC00256167,41.1439,-99.7633,OCONTO
USC00256075,41.0569,-100.7494,NORTH PLATTE EXP FARM
USC00250865,41.0469,-102.1468,BIG SPRINGS
USC00251560,41.1222,-98.0283,CENTRAL CITY
USW00024023,41.1213,-100.6694,NORTH PLATTE REGIONAL AP
USC00256200,41.1275,-101.7205,OGALLALA
USW00024030,41.0993,-102.9863,SIDNEY MUNICIPAL AP
USC00255362,41.143,-96.4808,MEAD 6S
USC00256375,41.1844,-97.5514,OSCEOLA
USC00253810,41.1056,-100.9775,HERSHEY 5 SSE
USC00255250,41.2211,-99.2938,MASON CITY
USC00254455,41.2097,-101.6705,KINGSLEY DAM
USC00254440,41.2452,-103.6344,KIMBALL 2NE
USC00252205,41.2491,-97.1327,DAVID CITY
USC00253050,41.43,-96.4669,FREMONT
USC00251200,41.4083,-99.675,BROKEN BOW 2 W
USC00250355,41.4224,-100.184,ARNOLD
USC00256385,41.4014,-102.3465,OSHKOSH
USC00252145,41.4086,-102.9661,DALTON
USC00251825,41.4638,-97.3277,COLUMBUS 3 NE
USC00253185,41.4513,-97.7644,GENOA 2 W
USC00253425,41.5462,-98.5331,GREELEY
USC00250365,41.56972,-101.69139,ARTHUR
USC00250245,41.5975,-99.8258,ANSELMO 2 SE
USC00250070,41.6854,-98.0083,ALBION
USC00251145,41.668,-103.1038,BRIDGEPORT
USC00253605,41.633,-103.9541,HARRISBURG 12WNW
USC00254035,41.7175,-97.003,HOWELLS
USC00258480,41.7768,-96.2329,TEKAMAH
USC00258455,41.7679,-99.3788,TAYLOR
USC00252000,41.7608,-102.4372,CRESCENT LAKE NAT WLR
USC00259200,41.845,-96.7141,WEST POINT
USC00252770,41.8037,-98.8239,ERICSON 8 WNW
USC00250525,41.8857,-98.5631,BARTLETT 1W
USW00024028,41.8705,-103.593,SCOTTSBLUFF W B HEILIG FIELD AP
USC00252595,41.9872,-98.0747,ELGIN
USC00256135,42.0644,-97.9666,OAKDALE
USC00251590,42.203,-98.7466,CHAMBERS
USC00256970,42.065,-100.2472,PURDUM
USC00255700,42.0426,-101.0459,MULLEN
USW00024044,42.0573,-102.8017,ALLIANCE MUNICIPAL AIRPORT ASOS
USC00250130,42.1103,-102.8967,ALLIANCE 1WNW
USC00258935,42.1505,-96.4755,WALTHILL 1E
USC00252680,42.1717,-100.0106,ELSMERE 9 ENE
USC00259045,42.2361,-97.0108,WAYNE
USC00258915,42.2619,-96.8636,WAKEFIELD
USC00252805,42.2611,-98.3416,EWING
USC00253755,42.3208,-103.0733,HEMINGFORD
USC00250030,42.4244,-103.7347,AGATE 3 E
USC00256290,42.4594,-98.6563,O'NEILL
USC00250420,42.5136,-99.0302,ATKINSON 3SW
USC00250050,42.5522,-99.8555,AINSWORTH
USC00258755,42.5711,-100.693,VALENTINE NWR
USC00253630,42.6166,-97.2608,HARTINGTON
USC00255925,42.6008,-99.3333,NEWPORT
USC00253015,42.6655,-103.4618,FORT ROBINSON
USC00253615,42.6858,-103.8841,HARRISON
USC00255040,42.8294,-98.4583,LYNCH
USC00258090,42.8389,-99.7781,SPRINGVIEW 2NW
USC00253355,42.8947,-102.2036,GORDON 6N
USW00024032,42.8783,-100.55,VALENTINE MILLER FIELD
USC00251365,42.913,-98.8511,BUTTE
USC00253037,40.0952,-98.945,FRANKLIN #2
USC00252037,42.7363,-97.4969,CROFTON
USC00258133,41.458,-100.5986,STAPLETON 5W
USC00256454,40.3283,-99.6522,OXFORD 6NNW
USC00258795,41.3197,-96.3672,VALLEY NWS
USC00257401,40.0536,-95.4641,RULO 2W
USC00253467,41.1586,-96.1922,GRETNA 4NE
USC00254432,42.9502,-100.945,KILGORE 1NE
USC00258751,42.8752,-100.5516,VALENTINE NO 1
USC00255997,42.0288,-97.4855,NORFOLK 4W
USC00254903,41.2663,-102.6585,LODGEPOLE 8N
USW00014941,42.03333,-97.41667,NORFOLK CITY AUDITORIUM
USW00014941,41.9855,-97.4352,NORFOLK KARL STEFAN MEMORIAL AP
USC00251684,40.5208,-98.0536,CLAY CENTER
USW00014942,41.3102,-95.8991,OMAHA EPPLEY AIRFIELD
USW00014942,41.13333,-95.91667,OMAHA FORT CROOK
USC00251345,41.7769,-99.1433,BURWELL
USC00251602,41.094,-102.4716,CHAPPELL
USC00257667,41.8644,-103.6397,SCOTTSBLUFF 1E
USC00251149,41.5638,-103.3677,BRIDGEPORT 18WSW
USC00251189,41.6111,-102.9013,BROADWATER 3WNW
USC00251361,41.0102,-103.8769,BUSHNELL 15S
USC00256765,42.2613,-103.5188,PLAINSVIEW RANCH
USC00253618,42.8002,-103.7866,HARRISON 9NE
USC00258117,42.0413,-97.1747,STANTON 7NE
USC00253617,42.7433,-103.9219,HARRISON 4NW
USC00259193,41.2211,-96.7775,WESTON 3NW
USC00259513,40.9152,-97.5997,YORK 3N
USW00024121,40.8288,-115.7886,ELKO REGIONAL AIRPORT
USW00023154,39.2952,-114.8466,ELY AIRPORT
USC00267369,35.4661,-114.9216,SEARCHLIGHT
USW00023169,36.0719,-115.1634,LAS VEGAS MCCARRAN INTL AP
USC00266691,36.0686,-115.4602,RED ROCK CANYON - SPRING MT. RANCH STATE PARK
USC00265890,36.2615,-116.0563,PAHRUMP
USC00265400,36.2599,-115.645,MT. CHARLESTON F.S.
USC00268588,36.4302,-114.514,VALLEY OF FIRE STATE PARK
USC00262243,36.4381,-115.3601,DESERT NATL WILDLIFE RNG
USC00265846,36.5508,-114.458,OVERTON
USC00260150,36.5716,-116.4619,AMARGOSA FARMS-GAREY
USC00261358,37.6128,-114.5265,CALIENTE
USC00262431,37.615,-118.0105,DYER
USC00267463,37.7617,-117.5658,SILVERPEAK
USC00266252,37.9338,-114.4522,PIOCHE
USC00265168,38.3878,-118.1091,MINA
USC00267908,38.4231,-115.0226,SUNNYSIDE - LUND 31S
USC00260955,38.5208,-115.5444,BLUE EAGLE RANCH - CURRANT 12SSW
USC00263512,38.5237,-118.6278,HAWTHORNE
USC00268186,38.6944,-119.5454,TOPAZ LAKE
USC00267620,38.784,-117.1739,SMOKY VALLEY - CARVERS
USC00264745,38.8677,-115.0166,LUND
USC00267612,38.8822,-119.3511,SMITH 6 N
USC00265191,38.9547,-119.7758,MINDEN
USC00263340,39.0055,-114.2205,GREAT BASIN NATIONAL PARK
USC00269229,38.9991,-119.1575,YERINGTON
USC00268822,39.0747,-119.1189,WABUSKA 6 SE
USC00263205,39.0753,-119.9411,GLENBROOK
USC00261485,39.1254,-119.7679,CARSON CITY
USC00267175,39.2763,-114.9911,RUTH
USC00268761,39.3128,-119.6483,VIRGINIA CITY
USC00264950,39.4136,-114.7734,MCGILL
USC00262780,39.4572,-118.7811,FALLON EXPERIMENT STATION
USC00264349,39.4688,-119.0644,LAHONTAN DAM
USC00262708,39.517,-115.9621,EUREKA
USC00260507,39.493,-117.0675,AUSTIN #2
USC00262296,39.7086,-116.0494,DIAMOND VALLEY - EUREKA 14NNW
USC00267953,39.9508,-119.5986,SUTCLIFFE
USC00264698,40.1807,-118.51,LOVELOCK
USC00267123,40.2022,-115.4931,RUBY LAKE NWR
USC00267192,40.4661,-118.3047,RYE PATCH DAM
USC00263090,40.6517,-119.3579,GERLACH
USC00260795,40.5903,-116.4749,BEOWAWE
USC00263957,40.6564,-118.1631,IMLAY
USC00265352,41.278,-114.1705,MONTELLO 2NE
USC00268346,41.3144,-116.2226,TUSCARORA
USC00264527,41.5167,-118.7193,LEONARD CREEK RANCH - DENIO 33S
USC00263114,41.5697,-115.2111,GIBBS RANCH - JARBIDGE 24SE
USC00265818,41.5684,-117.8388,OROVADA 3 W
USC00264236,41.7437,-118.2259,KINGS RIVER VALLEY - OROVADA 26NW
USC00262229,41.9897,-118.6335,DENIO
USC00264341,40.0634,-114.6148,LAGES
USC00269072,41.6358,-115.8008,WILD HORSE RESERVOIR
USC00267750,38.0405,-114.18,SPRING VALLEY STATE PARK
USW00003160,36.6206,-116.0278,MERCURY DESERT ROCK AP
USC00267820,39.6253,-119.8836,STEAD
USC00264016,41.9829,-114.6586,JACKPOT
USC00264480,35.1691,-114.5805,LAUGHLIN
USC00267697,39.5558,-119.7333,SPARKS
USC00262119,38.9783,-119.8914,DAGGET PASS
USC00263671,37.5581,-115.2236,HIKO
USC00267690,40.6764,-115.7451,SOUTH FORK STATE RECREATION AREA
USC00264039,41.9797,-115.4327,JARBIDGE 7 N
USC00266791,39.56833,-119.79556,RENO WFO
USC00264439,36.0469,-115.1848,LAS VEGAS WFO
USC00264391,40.7441,-115.4856,LAMOILLE 2N
USC00267188,40.9711,-115.61355,RYNDON
USC00269168,40.9386,-117.7513,WINNEMUCCA 3SSW
USC00264935,41.995400000000004,-117.7201,MCDERMITT
USC00262570,40.8602,-115.7426,ELKO NWS OFFICE
USW00053123,36.21167,-115.19583,LAS VEGAS AIR TERMINAL
USC00265371,39.3571,-115.3303,MOORMAN RANCH - RUTH 16WNW
USC00261590,37.8044,-114.4069,CATHEDRAL GORGE STATE PARK
USW00024128,40.96667,-117.71667,WINNEMUCCA WB CITY
USW00024128,40.9017,-117.808,WINNEMUCCA AIRPORT
USC00265705,36.2,-115.08333,SUNRISE MANOR LAS VEGAS
USC00265705,36.2347,-115.1163,NORTH LAS VEGAS
USW00024119,40.6118,-116.8917,BATTTLE MOUNTAIN 4SE
USC00265087,36.8239,-114.0525,MESQUITE 2NE
USC00260125,36.01,-114.7963,ALAN BIBLE VISITOR CENTER
USW00023185,39.48389,-119.77112,RENO TAHOE INTL AP
USC00274234,42.783,-71.4148,HUDSON 1 SSE
USC00275712,42.7913,-71.4735,NASHUA 2 NNW
USC00274399,42.939,-72.3247,KEENE
USC00275211,42.9891,-71.3932,MASSABESIC LAKE
USC00273626,43.021,-70.8257,GREENLAND
USC00272800,43.0302,-71.0838,EPPING
USC00278539,42.99666,-72.31275,SURRY MOUNTAIN LAKE
USC00278858,43.0739,-72.4053,WALPOLE 3
USC00272174,43.1432,-70.9501,DURHAM
USW00014745,43.12,-71.3,CONCORD MUNICIPAL AP
USC00275629,43.3325,-72.0791,MOUNT SUNAPEE
USC00275868,43.3772,-72.1812,NEWPORT
USC00273182,43.4703,-71.6537,FRANKLIN FALLS DAM
USC00274480,43.54914,-71.46456,LAKEPORT 2
USC00273850,43.7052,-72.2855,HANOVER
USC00275995,44.0562,-71.1297,NORTH CONWAY
USC00276818,44.258,-71.2525,PINKHAM NOTCH
USW00014755,44.2669,-71.2997,MOUNT WASHINGTON
USC00270690,44.4535,-71.18552,BERLIN
USC00274556,44.491,-71.5725,LANCASTER
USC00279966,44.50673,-71.33357,YORK POND
USC00276234,44.74973,-71.62944,NORTH STRATFORD
USC00271647,44.86102,-71.53921,COLEBROOK  3SW
USC00273658,42.78273,-71.79853,GREENVILLE 1 NNE
USW00014710,42.9328,-71.4358,MANCHESTER AIRPORT
USC00278614,43.86434,-71.26628,TAMWORTH 4
USC00279278,42.91083,-71.20205,WEST HAMPSTEAD
USC00272302,42.8266,-71.626,EAST MILFORD
USC00281351,38.9536,-74.9359,CAPE MAY 2 NW
USW00093730,39.45202,-74.56699,ATLANTIC CITY INTL AP
USC00287936,39.4871,-75.2201,SEABROOK FARMS
USC00283662,39.64415,-74.80478,HAMMONTON 1 NE
USC00284229,39.79952,-74.78042,INDIAN MILLS 2 W
USC00284987,40.2579,-74.0028,LONG BRANCH OAKHURST
USC00283181,40.3142,-74.2511,FREEHOLD-MARLBORO
USC00283951,40.265,-74.5641,HIGHTSTOWN 2 W
USC00286055,40.47282,-74.42259,NEW BRUNSWICK 3 SE
USC00289363,40.45201,-74.77911,WERTSVILLE 4 NE
USC00283029,40.57401,-74.88156,FLEMINGTON 5 NNW
USW00014734,40.6825,-74.1694,NEWARK LIBERTY INTL AP
USC00280734,40.82914,-75.0835,BELVIDERE BRIDGE
USW00094741,40.85,-74.06139,TETERBORO AIRPORT
USC00280907,40.8917,-74.3962,BOONTON 1 SE
USC00281582,41.02999,-74.42484,CHARLOTTEBURG RESERVOIR
USC00288644,41.2214,-74.66261,SUSSEX 3 WNW
USC00282805,39.383,-74.8288,ESTELL MANOR
USC00283704,40.7481,-74.152,HARRISON
USW00014734,40.73333,-74.18333,NEWARK
USW00023081,35.5144,-108.794,GALLUP MUNICIPAL AP
USC00294346,32.1103,-103.1872,JAL
USC00296281,32.1664,-103.4249,OCHOA
USC00291480,32.1783,-104.4433,CARLSBAD CAVERNS
USW00023078,32.26222,-107.72056,DEMING MUNICIPAL AP
USC00298535,32.2823,-106.7598,STATE UNIVERSITY
USC00291469,32.3479,-104.2224,CARLSBAD
USC00294026,32.7263,-103.1313,HOBBS
USC00290600,32.7547,-104.3835,ARTESIA 6S
USC00294112,32.811,-104.7385,HOPE
USC00292865,32.916,-105.3381,ELK
USC00294009,32.9202,-107.5656,HILLSBORO
USC00295960,32.9539,-105.8226,MOUNTAIN PARK
USC00298713,33.2422,-103.3611,TATUM
USW00023009,33.3075,-104.5083,ROSWELL INDUSTRIAL AIR PARK
USC00293577,33.3216,-108.8794,GLENWOOD
USC00290992,33.4594,-104.4041,BITTER LAKES WL REFUGE
USC00291440,33.5311,-105.5947,CAPITAN
USC00297386,33.7158,-108.7769,RESERVE RANGER STN
USC00295273,33.8225,-108.9416,LUNA RS
USC00290983,33.9113,-106.3494,BINGHAM 2 NE
USC00290640,34.075,-107.6211,AUGUSTINE 2E
USC00298387,34.0827,-106.883,SOCORRO
USC00297008,34.1741,-103.3519,PORTALES
USC00293649,34.2594,-106.0931,GRAN QUIVIRA NATL MON
USC00293296,34.3941,-104.2502,FORT SUMNER 5 S
USC00297180,34.3447,-108.4922,QUEMADO
USC00295617,34.4277,-103.625,MELROSE
USC00299851,34.403,-104.6128,YESO 2 S
USC00290915,34.4219,-106.8325,BERNARDO
USC00295965,34.5208,-106.2605,MOUNTAINAIR
USC00291963,34.5988,-103.2161,CLOVIS 13 N
USC00298596,34.6033,-104.3811,SUMNER LAKE
USC00296687,34.6152,-105.4739,PEDERNAL 9 E
USC00293060,34.8241,-106.0344,ESTANCIA  4N
USC00295150,34.7675,-106.7611,LOS LUNAS 3 SSW
USC00297226,34.78,-103.7491,RAGLAND 3 SSW
USC00297867,35.1086,-103.3283,SAN JON
USW00023050,35.0419,-106.6155,ALBUQUERQUE INTL AP
USC00290231,35.0216,-106.6938,ALBUQUERQUE VALLEY
USC00292785,35.038,-108.3491,EL MORRO NATL MON
USC00292250,35.0883,-107.5177,CUBERO
USC00292510,35.1841,-105.0569,DILIA
USC00298518,35.1766,-105.9438,STANLEY 2 NNE
USC00299156,35.2005,-103.6866,TUCUMCARI 4 NE
USC00299496,35.2666,-105.3572,VILLANUEVA
USC00295084,35.8644,-106.3213,LOS ALAMOS
USC00294366,35.3886,-106.5438,JEMEZ DAM
USC00295560,35.3363,-108.4447,MCGAFFEY 5 SE
USC00292030,35.4072,-104.1905,CONCHAS DAM
USC00291982,35.6413,-106.3322,COCHITI DAM
USC00294369,35.7783,-106.6872,JEMEZ SPRINGS
USC00295937,35.8022,-103.9438,MOSQUERO 1 NE
USC00299330,35.8166,-104.9244,VALMORA
USC00299031,35.7991,-107.1813,TORREON NAVAJO MISSION
USC00290377,35.8741,-103.1819,AMISTAD 5 SSW
USC00293488,35.8917,-105.4481,GASCON
USC00299820,35.9477,-106.7469,WOLF CANYON
USC00291647,36.0286,-107.9106,CHACO CANYON NATL MON
USC00290245,36.0908,-106.0566,ALCALDE
USC00296275,36.1838,-105.0608,OCATE 2 NW
USC00290041,36.2402,-106.4277,ABIQUIU DAM
USC00296619,36.2994,-103.7408,PASAMONTE
USC00292820,36.3466,-106.1877,EL RITO
USC00294960,36.3041,-107.0541,LINDRITH 1 WSW
USC00296465,36.3338,-107.8408,OTIS
USW00023051,36.4486,-103.1539,CLAYTON MUNICIPAL AIR PARK
USC00295490,36.5697,-104.5866,MAXWELL 3 NW
USC00291813,36.4661,-104.9456,CIMARRON 4 SW
USC00292700,36.5575,-105.2627,EAGLE NEST
USC00293706,36.5938,-103.6191,GRENVILLE
USC00292837,36.5927,-106.73,EL VADO DAM
USC00291063,36.6669,-107.9602,BLOOMFIELD 3 SE
USC00297323,36.7101,-105.4165,RED RIVER
USC00293142,36.6897,-108.3086,FARMINGTON AG SCIENCE CNT
USW00023090,36.74361,-108.22917,FARMINGTON FOUR CORNERS REGIONAL AP
USC00291630,36.7408,-105.5955,CERRO
USC00296061,36.8047,-107.6213,NAVAJO DAM
USC00290692,36.835,-108.0005,AZTEC RUINS NATL MONUMENT
USC00297280,36.8863,-104.4427,RATON KRTN RADIO
USC00297279,36.9194,-104.4325,RATON FILTER PLANT
USC00291664,36.9177,-106.578,CHAMA
USC00294742,36.9825,-104.3752,LAKE MALOYA
USC00292608,36.9358,-107.0,DULCE
USC00295516,35.6022,-103.3644,MCCARTY RANCH
USC00292100,35.2488,-106.595,CORRALES
USC00296804,33.3502,-105.14,PICACHO
USC00297649,33.3677,-105.6611,RUIDOSO
USC00291931,32.9544,-105.7352,CLOUDCROFT
USC00296812,34.493,-107.8883,PIETOWN 19NE
USC00290225,35.1317,-106.4808,ALBUQUERQUE FOOTHILLS NE
USC00292095,34.1491,-105.6975,CORONA 10SW
USC00290407,36.3949,-105.2852,ANGEL FIRE 1S
USC00296754,35.1391,-106.7108,PETROGLYPH NATL MON
USC00298834,35.3,-108.1472,THOREAU 12 SE
USC00291450,36.7386,-103.9935,CAPULIN
USC00297605,33.38,-104.5419,ROSWELL CLIMAT
USC00298088,35.6008,-105.9322,SANTA FE SETON
USC00295908,35.0128,-106.045,MORIARTY 1 NE
USC00291883,36.4594,-103.1997,CLAYTON 1 N
USW00093033,32.33361,-104.25806,CAVERN CITY AP
USW00093045,33.23667,-107.26806,TRUTH OR CONSEQUENCES MUNICIPAL AP
USC00298127,31.872700000000002,-106.698,SANTA TERESA AIRPORT
USC00298501,36.3627,-104.5849,SPRINGER
USC00297585,35.9027,-103.5272,ROSEBUD 7NW
USC00292365,32.2766,-104.5136,DARK CANYON ROAD
USW00093044,35.0705,-108.8388,ZUNI
USC00291445,33.3433,-103.6783,CAPROCK
USC00297477,35.2836,-106.6194,RIO RANCHO #1
USC00297481,35.2522,-106.6347,RIO RANCHO #2
USC00293428,35.5282,-108.7031,GALLUP SAND AND GRAVEL
USW00093057,35.16528,-107.90222,GRANTS MILAN MUNICIPAL AIRPORT
USC00300889,40.952,-72.298,BRIDGEHAMPTON
USW00004781,40.7939,-73.1017,ISLIP-LI MACARTHUR AP
USW00014732,40.7792,-73.88,LA GUARDIA AP
USW00094728,40.77898,-73.96925,NY CITY CENTRAL PARK
USC00309670,41.2664,-73.7975,YORKTOWN HEIGHTS 1W
USC00306774,41.3891,-74.6905,PORT JERVIS
USC00305426,41.7681,-74.155,MOHONK LAKE
USC00304731,41.8017,-74.74,LIBERTY 1 NE
USC00300023,42.1013,-77.2344,ADDISON
USC00302169,42.0772,-74.9827,DOWNSVILLE DAM
USC00302610,42.0997,-76.8358,ELMIRA
USC00301787,42.1341,-77.0691,CORNING
USC00309072,42.1173,-77.9475,WELLSVILLE
USC00300093,42.1003,-78.7497,ALLEGANY STATE PARK
USC00304207,42.11,-79.1591,JAMESTOWN 4 ENE
USC00304025,42.24746,-73.79219,HUDSON CORRECTIONAL FACILITY
USW00004725,42.2068,-75.98,BINGHAMTON (GREATER  AP)
USC00300085,42.2499,-77.7583,ALFRED
USC00304808,42.2473,-78.8125,LITTLE VALLEY
USC00300183,42.3108,-78.023,ANGELICA
USC00303025,42.3295,-78.4637,FRANKLINVILLE
USC00300448,42.3488,-77.3477,BATH
USC00300063,42.4697,-73.9267,ALCOVE DAM
USC00304174,42.4491,-76.4491,ITHACA CORNELL UNIV
USC00306085,42.5117,-75.5197,NORWICH
USC00301974,42.565,-77.7175,DANSVILLE
USC00307705,42.6773,-75.5066,SHERBURNE
USC00308962,42.6855,-78.2202,WARSAW 6 SW
USC00301752,42.7166,-74.9266,COOPERSTOWN
USC00305597,42.7313,-77.9054,MOUNT MORRIS 2 W
USC00300331,42.7338,-76.6591,AURORA RESEARCH FARM
USC00308600,42.7508,-73.6856,TROY LOCK AND DAM
USW00014735,42.74722,-73.79912,ALBANY INTL AIRPORT
USC00308910,42.7392,-78.5878,WALES
USC00303184,42.8766,-77.0307,GENEVA RESEARCH FARM
USC00301152,42.84505,-77.28071,CANANDAIGUA 3 S
USC00306464,42.91142,-77.98088,PAVILION 2NE
USC00300321,42.9327,-76.5447,AUBURN
USC00300343,42.9203,-77.7557,AVON
USW00014733,42.9408,-78.7358,BUFFALO NIAGARA INTL
USC00307484,43.0333,-73.8167,SARATOGA SPRINGS 4 SW
USC00300443,43.02966,-78.16822,BATAVIA
USW00014768,43.1167,-77.6767,ROCHESTER GREATER INT'L
USW00004724,43.10833,-78.93806000000001,NIAGARA FALLS INTL AP
USC00300870,43.2386,-76.1964,BREWERTON LOCK 23
USC00307842,43.2359,-77.0841,SODUS 1W
USC00300055,43.24412,-78.1916,ALBION
USC00301708,43.3203,-73.9256,CONKLINGVILLE DAM
USC00301110,43.3305,-75.8416,CAMDEN
USC00300785,43.4361,-75.3697,BOONVILLE 4 SSW
USC00309389,43.5575,-73.4011,WHITEHALL
USC00304102,43.755,-74.2691,INDIAN LAKE 2SW
USC00304912,43.7929,-75.4829,LOWVILLE
USC00300668,43.8,-74.8667,BIG MOOSE 3 SE
USC00308248,43.8999,-75.0367,STILLWATER RESERVOIR
USC00305714,43.9707,-74.222,NEWCOMB
USC00309000,43.9761,-75.8753,WATERTOWN
USC00308631,44.2307,-74.4382,TUPPER LAKE SUNMOUNT
USC00304555,44.249,-73.985,LAKE PLACID 2 S
USC00303346,44.354,-75.5123,GOUVERNEUR 3 NW
USW00094740,44.38528,-74.20667,SARANAC LAKE ADIRONDACK REGIONAL AP
USC00306538,44.5657,-73.5699,PERU 2 WSW
USW00014743,44.5772,-75.1097,CANTON 4 SE
USC00306164,44.7281,-75.4442,OGDENSBURG 4 NE
USW00094725,44.93583,-74.84583,MASSENA INTL AP
USC00305113,42.4694,-75.0105,EMMONS
USC00304996,44.842,-74.3081,MALONE
USC00306047,43.0219,-78.8467,NORTH TONAWANDA
USC00302366,42.2356,-74.1433,EAST JEWETT
USC00304575,42.4486,-74.4653,LANSING MANOR
USC00301595,42.66717,-74.44239,COBLESKILL 2 ESE
USC00301761,42.1131,-73.5522,COPAKE
USC00305840,43.11386,-78.93533,NIAGARA FALLS INT'L AP
USC00303955,42.79148,-77.51331,HONEOYE
USC00309690,43.2682,-79.0102,YOUNGSTOWN 2 NE
USC00308932,42.1847,-75.1455,WALTON 2
USC00306649,42.1389,-74.0914,PLATTE CLOVE
USW00014750,43.35,-73.61667,GLENS FALLS AP
USW00014771,43.1111,-76.1038,SYRACUSE HANCOCK INTL AP
USW00094789,40.6386,-73.7622,JFK INTL AP
USC00301309,40.8838,-73.3722,CENTERPORT
USC00301211,41.4725,-73.655,CARMEL 4N
USC00302047,43.2735,-75.4271,DELTA DAM
USC00308386,43.0344,-76.1344,SUNY ESF SYRACUSE
USC00305233,42.4422,-76.7586,MECKLENBURG 4SW
USC00301625,42.6475,-78.7111,COLDEN 1W
USW00014771,43.06667,-76.26667,SYRACUSE WSO AIRPORT
USC00317618,35.6967,-80.6225,SALISBURY 9 WNW
USC00315116,34.0102,-78.545,LONGWOOD
USC00319467,34.3208,-77.9205,WILMINGTON 7 N
USC00319357,34.4094,-78.7913,WHITEVILLE 7 NW
USC00312732,34.6272,-78.6113,ELIZABETHTOWN
USC00315177,34.6269,-79.025,LUMBERTON
USW00013776,34.608,-79.0591,LUMBERTON REGIONAL AIRPORT
USW00093765,34.73361,-76.66056,BEAUFORT MICHAEL J SMITH FIELD
USC00314860,34.7508,-79.4664,LAURINBURG
USC00311606,34.9833,-76.3,CEDAR ISLAND
USC00318964,34.95871,-80.07793,WADESBORO
USC00315771,34.9797,-80.5233,MONROE 2 SE
USC00311881,35.0247,-78.2758,CLINTON 2 NE
USW00093740,34.99139,-78.88028,FAYETTEVILLE REGIONAL AP GRANNIS FIELD
USW00093719,35.0677,-77.048,NEW BERN CRAVEN COUNTY REGIONAL AP
USC00313017,35.0583,-78.8583,FAYETTEVILLE (PWC)
USC00314055,35.05646,-83.19822,HIGHLANDS
USC00312102,35.0604,-83.4301,COWEETA EXP STATION
USC00316001,35.0714,-83.9684,MURPHY 4ESE
USC00316349,35.1075,-75.9872,OCRACOKE
USC00314788,35.0966,-82.9509,LAKE TOXAWAY 2 SW
USC00310576,35.1311,-76.816,BAYBORO 3 SW
USC00313228,35.18038,-83.39294,FRANKLIN
USC00314684,35.1967,-77.5432,KINSTON 7 SE
USW00013881,35.2236,-80.9552,CHARLOTTE DOUGLAS AIRPORT
USC00318744,35.20574,-82.25178,TRYON
USC00311055,35.22844,-82.73575,BREVARD
USC00313356,35.2671,-81.1436,GASTONIA
USC00316805,35.2719,-82.6475,PISGAH FOREST 3 NE
USC00317845,35.31099,-81.57096,SHELBY 2 NW
USC00313976,35.3297,-82.4491,HENDERSONVILLE 1 NE
USC00312200,35.3116,-83.1747,CULLOWHEE
USC00310375,35.3872,-76.7763,AURORA 6 N
USC00314689,35.2975,-77.5722,KINSTON AG RESEARCH
USC00311975,35.4111,-80.5834,CONCORD
USC00313106,35.4267,-82.557,FLETCHER 3 W
USC00314996,35.4606,-81.3296,LINCOLNTON 4 W
USC00319147,35.4868,-82.9681,WAYNESVILLE 1 E
USC00319100,35.55528,-77.07222,WASHINGTON  WWTP 4W
USC00317994,35.5171,-78.3443,SMITHFIELD
USC00310724,35.5044,-82.5966,BENT CREEK
USC00311420,35.5453,-82.6987,CANDLER 1 W
USC00316341,35.5157,-83.3056,OCONALUFTEE
USC00312837,35.5409,-82.6535,ENKA
USC00313638,35.64,-77.3984,GREENVILLE
USW00013872,35.5954,-82.5568,ASHEVILLE
USC00311820,35.6408,-78.4633,CLAYTON WTP
USC00317615,35.6836,-80.4822,SALISBURY
USC00315340,35.6847,-82.0084,MARION
USC00319476,35.6938,-77.946,WILSON 3 SW
USC00317924,35.7606,-79.4622,SILER CITY 2 N
USC00317079,35.7944,-78.6988,RALEIGH STATE UNIV
USC00318292,35.8099,-80.8808,STATESVILLE 2 NNE
USC00315838,35.72972,-81.67273,MORGANTON
USC00319123,35.77472,-83.09889,WATERVILLE 2
USC00314970,35.8458,-80.2597,LEXINGTON
USC00311624,35.8297,-82.1769,CELO 2 S
USC00315356,35.80336,-82.66573,MARSHALL
USC00316853,35.8723,-76.6592,PLYMOUTH 5 E
USC00318500,35.8847,-77.5386,TARBORO 1 S
USW00013722,35.8923,-78.7819,RALEIGH  AP
USC00315743,35.8438,-80.4972,MOCKSVILLE 5SE
USC00311677,35.9086,-79.0794,CHAPEL HILL 2 W
USC00314938,35.9147,-81.5374,LENOIR
USC00314260,35.89536,-82.8313,HOT SPRINGS
USC00314063,35.9672,-79.9722,HIGH POINT
USC00312635,36.0164,-76.5516,EDENTON
USC00311239,36.0603,-79.4481,BURLINGTON FIRE STN #5
USW00013723,36.0969,-79.9432,GREENSBORO  AP
USC00314962,36.1325,-77.1708,LEWISTON
USC00315123,36.1028,-78.3039,LOUISBURG
USC00319675,36.1306,-80.5481,YADKINVILLE 6 E
USC00319555,36.1308,-81.2275,W. KERR SCOTT RESV.
